"order_id","order_date","ship_date","region","city","category","subcategory","customer_segment","order_status","payment_method","units_sold","sales_amount","discount_pct","profit","sales_rep","promo_code"
"ORD00448","2024-08-28","2024-09-03","East","Andijan","Clothing","Phones","Corporate","Returned","Transfer","23","3,825.50","0.03","1045.85","Nilufar Ismailova","SPRING10"
"ORD00449","2023-03-24","2023-03-27","North","Bukhara","Electronics","Tables","Consumer","Returned","Cash","21","8,085.31","0.18","1438.63","Malika Rakhimova","FLASH15"
"ORD00450","2023-06-16","2023-06-19","North","Andijan","Clothing","Tables","Consumer","Returned","Transfer","13","6,435.77",,"1110.25","Bekzod Umarov","SPRING10"
"ORD00451","2023-05-29","2023-06-03","East","Tashkent","Groceries","Tables","Home Office","Shipped","Online Wallet","2","806.92","0.1","185.96","Aziza Sobirova",
"ORD00452","2024-11-28","2024-11-30","South","Fergana","Groceries","Tables","Consumer","Returned","Card","7","426.75","0.21","39.87","Malika Rakhimova",
"ORD00453","2024-02-07","2024-02-11","Central","Namangan","Clothing","Chairs","Small Business","Shipped","Transfer","13","252.33","0.13","57.71","Malika Rakhimova","LOYAL20"
"ORD00454","2023-03-24","2023-03-26","West","Andijan","Clothing","Storage","Small Business","Returned","Cash","25","9,601.54","0.19","929.31","Malika Rakhimova","LOYAL20"
"ORD00455","2024-12-11","2024-12-15","Central","Fergana","Electronics","Chairs","Small Business","Processing","Cash","19","2,532.05","0.05","372.15","Nilufar Ismailova","SPRING10"
"ORD00456","2024-10-01","2024-10-07","Central","Tashkent","Office Supplies","Snacks","Small Business","Returned","Transfer","13","2,158.63","0.13","574.13","Anvar Karimov","FLASH15"
"ORD00457","2024-11-06","2024-11-12","East","Andijan","Electronics","Phones","Corporate","Shipped","Online Wallet","10","2,825.45","0.06","440.3","Aziza Sobirova","FLASH15"
"ORD00458","2024-02-24","2024-02-27","South","Nukus","Groceries","Snacks","Consumer","Shipped","Cash","14","6,284.41","0.04","707.55","Bekzod Umarov","LOYAL20"
"ORD00459","2023-12-04","2023-12-07","North","Fergana","Groceries","Tables","Corporate","Delivered","Cash","19","$3,147.64","0.09","434.63","Malika Rakhimova","WEEKEND5"
"ORD00460","2023-11-30","2023-12-08","South","Namangan","Clothing","Jackets","Home Office","Processing","Transfer","12","3,336.47","0.23","616.95",,"SPRING10"
"ORD00461","2023-01-21","2023-01-23","West","Namangan","Furniture","Jackets","Corporate","Processing","Online Wallet","17","4,977.30","0.17","1491.98","Anvar Karimov",
"ORD00462","2024-12-19","2024-12-27","Central","Namangan","Clothing","Storage","Consumer","Processing","Online Wallet","18","4,307.86","0.02","543.22","Bekzod Umarov",
"ORD00463","2024-02-19","2024-02-24","East","Fergana","Office Supplies","Chairs","Home Office","Shipped","Card","18","4,576.63","0.18","443.1","Anvar Karimov",
"ORD00464","2024-12-28","2025-01-02","North","Samarkand","Electronics","Storage","Consumer","Processing","Online Wallet","13"," 289.49 ","0.16","61.77","Bekzod Umarov",
"ORD00465","2023-10-10","2023-10-17","Central","Samarkand","Office Supplies","Laptops","Corporate","Delivered","Card","21","4,795.84","0.01","1267.34","Malika Rakhimova","WEEKEND5"
"ORD00466","2024-12-26","2025-01-01","North","Fergana","Electronics","Paper","Corporate","Shipped","Transfer","12","1,428.12","0.25","287.84","Aziza Sobirova",
"ORD00467","2023-11-26","2023-12-03","East","Fergana","Electronics","Tables","Consumer","Shipped","Card","1","398.70","0.22","112.56","Malika Rakhimova","LOYAL20"
"ORD00468","2024-01-04","2024-01-12","South","Andijan","Groceries",,"Consumer","Delivered","Transfer","1","360.69","0.01","63.58","Malika Rakhimova",
"ORD00469","2024-03-04","2024-03-06","North","Samarkand","Furniture","Snacks","Corporate","Returned","Cash","15","6,325.27","0.09","1184.05","Aziza Sobirova",
"ORD00470","2023-07-07","2023-07-08","South","Tashkent","Groceries","Phones","Consumer","Shipped","Card","14","4,544.62","0.2","911.35","Nilufar Ismailova",
"ORD00471","2024-12-25","2025-01-01","West","Samarkand","Clothing","Laptops","Corporate","Returned","Transfer","14","3,797.82","0.05","1085.69","Malika Rakhimova",
"ORD00472","2023-12-21","2023-12-28","East","Nukus","Furniture","Phones","Consumer","Delivered","Online Wallet","24","8,694.14","0.2","975.13","Bekzod Umarov","SPRING10"
"ORD00473","2023-04-25","2023-05-03","East","Fergana","Furniture","Storage","Home Office","Returned","Transfer","6","1,883.22","0.12","440.58","Nilufar Ismailova","LOYAL20"
"ORD00474","2024-09-09","2024-09-15","East","Bukhara","Electronics","Jackets","Corporate","Returned","Card","19","374.22","0.17","60.62","Aziza Sobirova",
"ORD00475","2024-10-04","2024-10-10","East","Nukus","Groceries","Storage","Consumer","Delivered","Transfer","11","3,625.59","0.18","660.92","Nilufar Ismailova","WEEKEND5"
"ORD00476","2023-07-30","2023-08-06","South","Nukus","Electronics","Laptops","Home Office","Shipped","Card","2","$933.08","0.06","202.45","Anvar Karimov","SPRING10"
"ORD00477","2024-12-09","2024-12-12","East","Nukus","Electronics","Storage","Consumer","Processing","Online Wallet","8","1,660.72","0.04","410.88","Anvar Karimov",
"ORD00478","2023-10-14","2023-10-21","West","Samarkand","Furniture","Paper","Corporate","Returned","Cash","13","5,361.89","0.06","1239.48","Nilufar Ismailova",
"ORD00479","2025-02-13","2025-02-17","West","Samarkand","Groceries","Jackets","Small Business","Returned","Online Wallet","22","6,935.12","0.24","1700.48","Nilufar Ismailova",
"ORD00480","2025-02-24","2025-02-28","Central","Samarkand","Clothing","Paper","Consumer","Delivered","Card","20","4,151.88","0.1","1163.92","Anvar Karimov","FLASH15"
"ORD00481","2025-01-31","2025-02-01","West","Samarkand","Electronics","Storage","Home Office","Processing","Online Wallet","23","2,780.01","0","723.93","Malika Rakhimova",
"ORD00482","2024-09-24","2024-10-02","North","Nukus","Office Supplies","Phones","Consumer","Delivered","Online Wallet","7","1,099.31","0.08","325.89","Dilshod Aliyev",
"ORD00483","2024-07-20","2024-07-26","Central","Namangan","Clothing","Chairs","Consumer","Shipped","Transfer","3","1,341.42","0.14","322.97",,"FLASH15"
"ORD00484","2023-07-31","2023-08-02","West","Namangan","Groceries","Tables","Small Business","Delivered","Cash","25","5,535.59","0.13","712.05","Anvar Karimov",
"ORD00485","2024-06-16","2024-06-23","East","Fergana","Groceries","Tables","Small Business","Shipped","Cash","18","3,070.48","0.05","898.8","Anvar Karimov","SPRING10"
"ORD00486","2024-07-05","2024-07-09","North","Andijan","Clothing","Jackets","Small Business","Returned","Cash","11","3,845.51","0.2","1009.59","Malika Rakhimova",
"ORD00487","2024-03-20","2024-03-26","East","Bukhara","Furniture","Laptops","Home Office","Shipped","Cash","13","5,824.90","0.12","932.93","Bekzod Umarov","FLASH15"
"ORD00488","2025-01-11","2025-01-15","West","Andijan","Furniture","Chairs","Home Office","Shipped","Online Wallet","14",,"0.01","948.19","Bekzod Umarov","WEEKEND5"
"ORD00489","2025-02-07","2025-02-09","Central","Bukhara","Groceries","Laptops","Consumer","Delivered","Card","15","1,011.08","0.03","124.03","Anvar Karimov","SPRING10"
"ORD00490","2023-12-31","2024-01-08","East","Fergana","Electronics","Phones","Small Business","Delivered","Card","18","1,924.42","0.17","369.77","Bekzod Umarov",
"ORD00491","2025-02-18","2025-02-25","West","Samarkand","Groceries","Jackets","Consumer","Delivered","Online Wallet","15","737.04","0.2","151.88","Nilufar Ismailova",
"ORD00492","2024-01-29","2024-02-04","West","Andijan","Electronics","Tables","Home Office","Shipped","Cash","12","1561.41","0.18","335.34","Anvar Karimov","LOYAL20"
"ORD00493","2023-02-28","2023-03-06","East","Nukus","Furniture","Snacks","Home Office","Returned","Card","14","$4,134.11","0.19","607.07","Bekzod Umarov",
"ORD00494","2023-11-25","2023-11-30","West","Fergana","Electronics","Paper","Corporate","Shipped","Transfer","23","2,726.16","0.13","275.61","Dilshod Aliyev","WEEKEND5"
"ORD00495","2023-05-11","2023-05-15","East","Samarkand","Electronics","Tables","Small Business","Processing","Card","2","295.21",,"53.5","Bekzod Umarov","SPRING10"
"ORD00496","2024-11-07","2024-11-13","East","Samarkand","Office Supplies","Chairs","Corporate","Returned","Cash","21","4,875.40","0.08","1427.11","Malika Rakhimova","LOYAL20"
"ORD00497","2023-01-26","2023-02-03","West","Fergana","Furniture","Phones","Small Business","Shipped","Online Wallet","15","6,910.90","0.08","960.41","Aziza Sobirova",
"ORD00498","2023-10-11","2023-10-15","East","Tashkent","Electronics","Paper","Home Office","Shipped","Cash","1","36.61","0.13","8.27","Anvar Karimov","SPRING10"
"ORD00499","2024-05-07","2024-05-08","North","Bukhara","Office Supplies","Laptops","Consumer","Returned","Transfer","22","6,059.92","0.15","566","Dilshod Aliyev","LOYAL20"
"ORD00500","2024-04-24","2024-04-30","West","Bukhara","Clothing","Laptops","Home Office","Returned","Transfer","14","367.13","0.22","30.99","Aziza Sobirova",
"ORD00501","2023-01-10","2023-01-12","East","Samarkand","Electronics","Snacks","Consumer","Delivered","Transfer","18","2,548.18","0.12","642.45","Malika Rakhimova","LOYAL20"
"ORD00502","2024-08-31","2024-09-08","West","Bukhara","Electronics","Storage","Small Business","Processing","Card","18","5,016.04","0.18","1474.1","Bekzod Umarov","SPRING10"
"ORD00503","2023-06-23","2023-06-29","South","Samarkand","Clothing","Tables","Consumer","Shipped","Transfer","17","5,919.59","0.19","1651.18","Aziza Sobirova","FLASH15"
"ORD00504","2024-12-18","2024-12-20","North","Nukus","Clothing","Tables","Corporate","Returned","Transfer","3","719.60","0.01","156.89","Malika Rakhimova",
"ORD00505","2023-03-05","2023-03-09","East","Fergana","Office Supplies","Snacks","Home Office","Processing","Online Wallet","11","5,387.97","0.06","1094.12","Nilufar Ismailova",
"ORD00506","2024-01-28","2024-01-30","West","Namangan","Groceries","Snacks","Consumer","Returned","Transfer","21","5,492.80","0.02","1147.16",,"LOYAL20"
"ORD00507","2023-03-09","2023-03-15","North","Andijan","Furniture","Phones","Corporate","Shipped","Transfer","23","2,912.60","0.14","685.69","Nilufar Ismailova","LOYAL20"
"ORD00508","2024-12-12","2024-12-15","Central","Tashkent","Furniture","Phones","Corporate","Returned","Transfer","23","3,996.58","0.05","391.68","Aziza Sobirova","SPRING10"
"ORD00509","2024-09-13","2024-09-19","Central","Andijan","Office Supplies","Storage","Corporate","Processing","Cash","16","752.90","0.09","202.82","Dilshod Aliyev",
"ORD00510","2023-03-19","2023-03-20","Central","Bukhara","Clothing","Snacks","Consumer","Processing","Transfer","16","$2,165.64","0.12","542.04","Malika Rakhimova","SPRING10"
"ORD00511","2024-12-13","2024-12-17","Central","Andijan","Groceries","Jackets","Consumer","Returned","Cash","24","2,363.88","0.08","578.48","Dilshod Aliyev","FLASH15"
"ORD00512","2023-11-18","2023-11-22","North","Bukhara","Electronics","Snacks","Small Business","Shipped","Transfer","16","3,985.08","0.24","657.96","Bekzod Umarov","WEEKEND5"
"ORD00513","2023-05-13","2023-05-15","West","Bukhara","Electronics","Laptops","Consumer","Processing","Card","9","1,138.31","0.24","99.6","Aziza Sobirova","LOYAL20"
"ORD00514","2025-02-20","2025-02-24","North","Tashkent","Furniture","Tables","Home Office","Delivered","Online Wallet","24","1,710.55","0.24","369.67","Bekzod Umarov","LOYAL20"
"ORD00515","2023-12-17","2023-12-19","East","Samarkand","Office Supplies","Tables","Home Office","Delivered","Transfer","19","3,192.95","0.11","918.82","Bekzod Umarov","FLASH15"
"ORD00516","2024-08-26","2024-08-28","South","Andijan","Groceries","Tables","Consumer","Delivered","Card","18","5,817.26","0.1","1088.53","Aziza Sobirova","WEEKEND5"
"ORD00517","2023-01-06","2023-01-14","Central","Namangan","Furniture","Snacks","Home Office","Delivered","Cash","13","3,764.99","0.11","379.22","Dilshod Aliyev","WEEKEND5"
"ORD00518","2023-12-14","2023-12-18","South","Samarkand","Office Supplies","Storage","Consumer","Processing","Card","8","1,725.63","0.24","343.81","Bekzod Umarov",
"ORD00519","2024-11-14","2024-11-18","West","Nukus","Furniture","Jackets","Small Business","Processing","Cash","15","1,530.74","0.18","391.79","Malika Rakhimova",
"ORD00520","2023-07-11","2023-07-19","West","Andijan","Groceries",,"Home Office","Processing","Card","3","653.76","0.05","142.96","Aziza Sobirova","LOYAL20"
"ORD00521","2024-01-23","2024-01-30","West","Samarkand","Groceries","Jackets","Small Business","Shipped","Online Wallet","25","9,804.75","0.15","1111.11","Nilufar Ismailova","SPRING10"
"ORD00522","2023-01-17","2023-01-24","East","Namangan","Office Supplies","Tables","Consumer","Returned","Online Wallet","25"," 6,284.28 ","0.18","772.81","Aziza Sobirova","SPRING10"
"ORD00523","2023-03-24","2023-03-29","East","Namangan","Groceries","Tables","Home Office","Processing","Cash","8","4,016.96","0.03","365.96","Nilufar Ismailova","LOYAL20"
"ORD00524","2023-04-15","2023-04-22","West","Andijan","Clothing","Chairs","Small Business","Delivered","Cash","17","4,233.14","0.17","1155.25","Anvar Karimov",
"ORD00525","2023-09-09","2023-09-15","North","Tashkent","Groceries","Phones","Corporate","Delivered","Cash","19","6,372.32","0.1","689.32","Nilufar Ismailova","SPRING10"
"ORD00526","2024-03-07","2024-03-08","North","Bukhara","Clothing","Chairs","Corporate","Delivered","Cash","17","315.59","0.15","48.67","Nilufar Ismailova","SPRING10"
"ORD00527","2024-09-30","2024-10-01","Central","Namangan","Office Supplies","Paper","Small Business","Processing","Online Wallet","12","$652.43","0.1","178.87","Aziza Sobirova","WEEKEND5"
"ORD00528","2024-06-25","2024-06-28","East","Andijan","Office Supplies","Chairs","Consumer","Shipped","Online Wallet","16","6,029.42","0.15","1630.49","Aziza Sobirova","SPRING10"
"ORD00529","2025-02-22","2025-03-01","West","Samarkand","Office Supplies","Chairs","Home Office","Shipped","Card","5","1,584.22","0.05","257.24",,
"ORD00530","2024-04-10","2024-04-13","East","Andijan","Furniture","Paper","Consumer","Processing","Online Wallet","22","6,002.57","0.12","523.81","Nilufar Ismailova","WEEKEND5"
"ORD00531","2024-04-04","2024-04-12","East","Samarkand","Furniture","Laptops","Small Business","Delivered","Card","4","1,015.02","0.08","106.82","Aziza Sobirova",
"ORD00532","2023-11-28","2023-12-02","East","Bukhara","Electronics","Storage","Corporate","Shipped","Online Wallet","19","8,147.78","0.14","2096.86","Dilshod Aliyev",
"ORD00533","2024-08-05","2024-08-12","South","Namangan","Furniture","Jackets","Consumer","Delivered","Transfer","9","964.35","0.16","211.26","Bekzod Umarov",
"ORD00534","2025-01-24","2025-01-28","Central","Nukus","Furniture","Snacks","Consumer","Processing","Card","23","2,674.14","0.22","697.61","Aziza Sobirova",
"ORD00535","2024-09-23","2024-09-29","West","Nukus","Clothing","Paper","Consumer","Returned","Cash","23","4,584.04","0.03","492.15","Dilshod Aliyev",
"ORD00536","2024-07-29","2024-08-06","South","Namangan","Office Supplies","Chairs","Small Business","Returned","Online Wallet","16","5,021.44","0.01","495.64","Bekzod Umarov",
"ORD00537","2025-02-06","2025-02-09","North","Tashkent","Office Supplies","Snacks","Consumer","Shipped","Online Wallet","3","648.75","0.18","108.53","Nilufar Ismailova","FLASH15"
"ORD00538","2023-01-28","2023-02-01","North","Andijan","Office Supplies","Laptops","Corporate","Returned","Cash","14","4,927.22","0.18","595.64","Malika Rakhimova","WEEKEND5"
"ORD00539","2023-07-04","2023-07-11","West","Nukus","Groceries","Chairs","Home Office","Returned","Card","4","805.79","0.09","206.24","Malika Rakhimova","FLASH15"
"ORD00540","2024-04-17","2024-04-21","South","Samarkand","Electronics","Paper","Small Business","Returned","Transfer","19","7,054.45",,"1127.87","Bekzod Umarov","WEEKEND5"
"ORD00541","2023-12-16","2023-12-23","South","Andijan","Office Supplies","Storage","Corporate","Processing","Online Wallet","23","3,962.92","0.04","700.33","Aziza Sobirova","WEEKEND5"
"ORD00542","2023-10-19","2023-10-20","South","Namangan","Electronics","Storage","Small Business","Processing","Card","6","2,101.13","0.05","623.3","Anvar Karimov","LOYAL20"
"ORD00543","2025-01-10","2025-01-11","Central","Namangan","Electronics","Snacks","Consumer","Returned","Card","5","853.42","0.18","214.9","Bekzod Umarov","FLASH15"
"ORD00544","2024-09-05","2024-09-10","West","Nukus","Office Supplies","Paper","Consumer","Delivered","Online Wallet","13","$4,617.91","0.24","1283.74","Dilshod Aliyev","WEEKEND5"
"ORD00545","2024-10-17","2024-10-20","South","Andijan","Clothing","Snacks","Corporate","Shipped","Card","13","1,009.65","0.01","134.74","Malika Rakhimova",
"ORD00546","2023-04-19","2023-04-20","North","Samarkand","Electronics","Jackets","Corporate","Delivered","Transfer","24","4,647.62","0.03","689.71","Anvar Karimov","LOYAL20"
"ORD00547","2024-07-11","2024-07-13","South","Tashkent","Groceries","Jackets","Corporate","Delivered","Transfer","7","2,542.25","0.14","724.47","Dilshod Aliyev",
"ORD00548","2024-03-18","2024-03-23","North","Bukhara","Furniture","Storage","Home Office","Delivered","Cash","15","4,400.69","0.05","512.25","Aziza Sobirova","FLASH15"
"ORD00549","2023-01-31","2023-02-06","North","Bukhara","Groceries","Phones","Small Business","Delivered","Card","10",,"0.17","279.92","Nilufar Ismailova","FLASH15"
"ORD00550","2023-06-01","2023-06-06","West","Tashkent","Clothing","Paper","Home Office","Returned","Online Wallet","18","4,104.96","0.24","1033.69","Bekzod Umarov","FLASH15"
